0.007000,-0.006000,0.006000,4.000000,-233.845483,-2.586666,2.416296,-51.801315,-285.162297,165.744463,-286.426283,-4.643021,2.665757,-8.629076,-9.382656,8.169848,-73.730552,-15.504565,15.554191,-192.804908
0.007000,-0.006000,0.006000,5.000000,-206.281430,-5.606927,1.524803,-60.334948,40.579721,124.601516,-359.283811,-0.756375,1.686801,-6.845441,-1.255773,2.012555,-34.535838,-19.893558,20.196760,-155.312359
0.007000,-0.006000,-0.006000,1.000000,-178.797623,0.578972,6.527020,-5.910384,-9.662442,14.398732,-47.634182,-5.327709,7.518243,-33.782742,-92.479058,-74.419202,-416.292086,-3.648867,45.748339,-149.874839
0.007000,-0.006000,-0.006000,2.000000,-218.754128,10.233842,7.422358,-10.202085,14.213320,33.217896,-80.655624,25.853560,4.459112,-48.382560,-49.533407,-40.119891,-266.180542,22.956154,41.132421,-291.928258
0.007000,-0.006000,-0.006000,3.000000,-205.722295,15.867768,14.868963,-26.962187,23.425343,43.235029,-141.083633,37.120599,14.937213,-83.134228,-80.811264,-29.008702,-233.455243,-1827.934859,1850.757426,-1907.440163
0.007000,-0.006000,-0.006000,4.000000,-198.151030,10.398233,10.862341,-13.078705,13.781065,22.760984,-63.396273,9.483477,12.509843,-54.753014,-33.886593,-48.107388,-310.377916,-57.913809,-667.007327,378.095037
0.007000,-0.006000,-0.006000,5.000000,-168.843923,10.412038,8.606867,-12.074020,12.149101,20.148203,-55.428861,9.511559,7.992767,-62.062959,-20.490570,-58.066614,-302.139749,561.143809,-348.665537,-30.026225
0.007000,-0.006000,-0.006000,1.000000,-178.797623,0.578972,6.527020,-5.910384,-9.662442,14.398732,-47.634182,-5.327709,7.518243,-33.782742,-92.479058,-74.419202,-416.292086,-3.648867,45.748339,-149.874839
0.007000,-0.006000,-0.006000,2.000000,-218.754128,10.233842,7.422358,-10.202085,14.213320,33.217896,-80.655624,25.853560,4.459112,-48.382560,-49.533407,-40.119891,-266.180542,22.956154,41.132421,-291.928258
0.007000,-0.006000,-0.006000,3.000000,-205.722295,15.867768,14.868963,-26.962187,23.425343,43.235029,-141.083633,37.120599,14.937213,-83.134228,-80.811264,-29.008702,-233.455243,-1827.934859,1850.757426,-1907.440163
0.007000,-0.006000,-0.006000,4.000000,-198.151030,10.398233,10.862341,-13.078705,13.781065,22.760984,-63.396273,9.483477,12.509843,-54.753014,-33.886593,-48.107388,-310.377916,-57.913809,-667.007327,378.095037
0.007000,-0.006000,-0.006000,5.000000,-168.843923,10.412038,8.606867,-12.074020,12.149101,20.148203,-55.428861,9.511559,7.992767,-62.062959,-20.490570,-58.066614,-302.139749,561.143809,-348.665537,-30.026225
0.007000,-0.006000,-0.005000,1.000000,-381.607021,-0.530804,6.768076,-9.429676,-14.154020,19.912800,-87.097734,1.380547,6.339157,-34.037755,-75.262525,18.347224,-372.726547,15.294599,64.415517,-189.020956
0.007000,-0.006000,-0.005000,2.000000,-249.378895,15.577149,7.702962,-13.677517,34.118963,42.001310,-164.687746,17.818866,-0.794068,-51.826682,-44.353621,-18.778663,-246.235822,69.273003,106.092963,-488.878015
0.007000,-0.006000,-0.005000,3.000000,-226.269297,21.139494,14.405239,-37.941067,-25.795774,77.549468,-304.166962,32.207411,-2.219659,-68.294171,-72.265423,-17.473092,-208.377275,2520.601073,-188.564720,-2743.338163
0.007000,-0.006000,-0.005000,4.000000,-265.441282,15.175908,13.037888,-19.900338,23.786310,44.026251,-142.973718,8.700695,11.000666,-61.513464,-54.189534,-5.912797,-255.958054,-2006.357845,-572.315208,133.702830
0.007000,-0.006000,-0.005000,5.000000,-235.607366,15.034682,9.204244,-18.910712,22.292655,34.545010,-112.813252,8.608551,5.242232,-63.082274,-35.695266,-21.610139,-254.491474,-2511.947864,412.045515,1222.824619
0.007000,-0.006000,-0.004000,1.000000,-381.813497,-4.213530,5.665699,-14.620384,-5.064557,9.990479,-193.001855,0.559624,3.366499,-35.036487,-70.801108,35.268304,-393.148410,13.309961,64.702741,-254.582023
0.007000,-0.006000,-0.004000,2.000000,-275.510717,27.332825,19.337334,-27.344604,-265.780953,-62.897689,-9.828075,7.119546,-4.959119,-63.505146,-59.035948,-0.839239,-232.693962,866.638307,-103.617316,-231.774309
0.007000,-0.006000,-0.004000,3.000000,-245.289745,30.154706,23.886708,-39.573060,-209893.094926,-62566.316723,-54250.816269,31.396632,-4.437092,-67.274189,-60.872248,-18.634328,-194.378207,509.821576,2677.900424,2707.567601
0.007000,-0.006000,-0.004000,4.000000,-281.504983,25.161524,22.113715,-35.612152,-63.799663,76.419797,-254.263623,4.030173,2.144126,-60.346318,-73.212260,22.223809,-232.249955,-57863.782233,-219193.002001,26022.569612
0.007000,-0.006000,-0.004000,5.000000,-236.970762,20.989491,9.655107,-27.578805,16.379755,40.308018,-242.896059,7.387636,3.854591,-65.010861,-36.623372,16.809605,-248.833849,-2932.151931,-781.725330,-2108.596608
0.007000,-0.006000,-0.004000,1.000000,-381.813497,-4.213530,5.665699,-14.620384,-5.064557,9.990479,-193.001855,0.559624,3.366499,-35.036487,-70.801108,35.268304,-393.148410,13.309961,64.702741,-254.582023
0.007000,-0.006000,-0.004000,2.000000,-275.510717,27.332825,19.337334,-27.344604,-265.780953,-62.897689,-9.828075,7.119546,-4.959119,-63.505146,-59.035948,-0.839239,-232.693962,866.638307,-103.617316,-231.774309
0.007000,-0.006000,-0.004000,3.000000,-245.289745,30.154706,23.886708,-39.573060,-209893.094926,-62566.316723,-54250.816269,31.396632,-4.437092,-67.274189,-60.872248,-18.634328,-194.378207,509.821576,2677.900424,2707.567601
0.007000,-0.006000,-0.004000,4.000000,-281.504983,25.161524,22.113715,-35.612152,-63.799663,76.419797,-254.263623,4.030173,2.144126,-60.346318,-73.212260,22.223809,-232.249955,-57863.782233,-219193.002001,26022.569612
0.007000,-0.006000,-0.004000,5.000000,-236.970762,20.989491,9.655107,-27.578805,16.379755,40.308018,-242.896059,7.387636,3.854591,-65.010861,-36.623372,16.809605,-248.833849,-2932.151931,-781.725330,-2108.596608
0.007000,-0.006000,-0.003000,1.000000,-382.118204,-13.220920,3.804111,-20.695698,159.723220,408.697245,-542.895435,-1.519226,-3.338380,-32.673970,-86.444577,87.282129,-395.030350,23.296865,44.218236,-284.396478
0.007000,-0.006000,-0.003000,2.000000,-277.389105,30.148120,19.053718,-41.040530,117.017421,16.335100,-732.374313,11.486997,-6.007583,-73.153104,-72.240474,43.704783,-255.979201,-241.483523,-995.997960,2075.069317
0.007000,-0.006000,-0.003000,3.000000,-247.004746,38.121156,23.008431,-49.548129,514.055918,891.768132,-921.442424,28.589147,-9.583616,-73.762729,-61.916572,-15.008067,-203.367114,18309.797015,-9900.873098,-33955.361653
0.007000,-0.006000,-0.003000,4.000000,-285.048078,28.941070,26.741985,-45.063120,-15400.950721,-22460.363110,7815.401492,-6.680201,-0.228088,-56.433743,-57.211719,48.348794,-313.624413,-23277.821692,-36132.323125,5907.612087
0.007000,-0.006000,-0.003000,5.000000,-237.086342,27.760897,26.285986,-36.418737,-814.228491,-885.056605,597.404993,6.743294,1.501722,-58.765278,-20.086011,57.467990,-249.035150,-3123.203468,-5700.515982,5424.196900
0.007000,-0.006000,-0.003000,1.000000,-382.118204,-13.220920,3.804111,-20.695698,159.723220,408.697245,-542.895435,-1.519226,-3.338380,-32.673970,-86.444577,87.282129,-395.030350,23.296865,44.218236,-284.396478
0.007000,-0.006000,-0.003000,2.000000,-277.389105,30.148120,19.053718,-41.040530,117.017421,16.335100,-732.374313,11.486997,-6.007583,-73.153104,-72.240474,43.704783,-255.979201,-241.483523,-995.997960,2075.069317
0.007000,-0.006000,-0.003000,3.000000,-247.004746,38.121156,23.008431,-49.548129,514.055918,891.768132,-921.442424,28.589147,-9.583616,-73.762729,-61.916572,-15.008067,-203.367114,18309.797015,-9900.873098,-33955.361653
0.007000,-0.006000,-0.003000,4.000000,-285.048078,28.941070,26.741985,-45.063120,-15400.950721,-22460.363110,7815.401492,-6.680201,-0.228088,-56.433743,-57.211719,48.348794,-313.624413,-23277.821692,-36132.323125,5907.612087
0.007000,-0.006000,-0.003000,5.000000,-237.086342,27.760897,26.285986,-36.418737,-814.228491,-885.056605,597.404993,6.743294,1.501722,-58.765278,-20.086011,57.467990,-249.035150,-3123.203468,-5700.515982,5424.196900
0.007000,-0.006000,-0.002000,1.000000,-381.560867,-17.993318,14.811239,-33.647888,-127.949353,199.994827,-729.511226,1.181920,3.609617,-43.209947,-144.297520,55.758192,-335.112558,2.155580,-118.495146,-329.298227
0.007000,-0.006000,-0.002000,2.000000,-276.332141,19.535119,26.501112,-67.980723,557.412864,287.180084,-1850.241812,21.870184,-8.614683,-59.742829,-70.761606,85.913573,-239.490807,3211.283767,-1589.368063,-3496.016237
0.007000,-0.006000,-0.002000,3.000000,-247.613559,23.539728,26.306568,-60.315139,34.418990,230.826087,-1339.104449,21.371646,-15.765240,-81.831957,-55.611533,54.190831,-212.667763,6061.540316,-2395.463822,787.196349
0.007000,-0.006000,-0.002000,4.000000,-285.085295,28.001214,28.634743,-63.313946,-295.782862,1707.902696,-654.031580,8.895600,-8.916021,-46.787870,-174.059511,183.536948,-254.591426,-15419.480329,-20557.739436,-15943.671084
0.007000,-0.006000,-0.002000,5.000000,-236.916243,30.295277,26.695856,-48.371286,8.270409,-45.768660,-941.500687,-0.551680,-2.130720,-53.511254,-0.782062,55.698356,-312.069987,-7630.813536,-5959.668295,4134.306957
0.007000,-0.006000,-0.002000,1.000000,-381.560867,-17.993318,14.811239,-33.647888,-127.949353,199.994827,-729.511226,1.181920,3.609617,-43.209947,-144.297520,55.758192,-335.112558,2.155580,-118.495146,-329.298227
0.007000,-0.006000,-0.002000,2.000000,-276.332141,19.535119,26.501112,-67.980723,557.412864,287.180084,-1850.241812,21.870184,-8.614683,-59.742829,-70.761606,85.913573,-239.490807,3211.283767,-1589.368063,-3496.016237
0.007000,-0.006000,-0.002000,3.000000,-247.613559,23.539728,26.306568,-60.315139,34.418990,230.826087,-1339.104449,21.371646,-15.765240,-81.831957,-55.611533,54.190831,-212.667763,6061.540316,-2395.463822,787.196349
0.007000,-0.006000,-0.002000,4.000000,-285.085295,28.001214,28.634743,-63.313946,-295.782862,1707.902696,-654.031580,8.895600,-8.916021,-46.787870,-174.059511,183.536948,-254.591426,-15419.480329,-20557.739436,-15943.671084
0.007000,-0.006000,-0.002000,5.000000,-236.916243,30.295277,26.695856,-48.371286,8.270409,-45.768660,-941.500687,-0.551680,-2.130720,-53.511254,-0.782062,55.698356,-312.069987,-7630.813536,-5959.668295,4134.306957
0.007000,-0.006000,-0.001000,1.000000,-382.146288,1.229491,19.857710,-40.576451,24706.064120,-10454.209965,-4339.051587,-0.435391,-1.355444,-29.461899,947.408012,-3320.516859,-324.446629,30.659731,-57.451872,-389.425024
0.007000,-0.006000,-0.001000,2.000000,-276.610150,10.192488,23.527400,-53.790197,799.104714,364.817735,-1367.872435,16.459317,-10.036876,-58.482917,-108.236788,65.208720,-283.895873,2035.714432,-1044.524909,-3224.468691
0.007000,-0.006000,-0.001000,3.000000,-247.683560,24.984312,26.329636,-66.153945,30.622528,450.943670,-725.967630,14.473445,-13.751163,-64.602991,7.093665,119.157081,-257.997100,6372.869070,-2237.902483,1166.751460
0.007000,-0.006000,-0.001000,4.000000,-284.586638,18.301103,26.996677,-80.416849,697.196003,510.349523,-328.666324,2.816982,-8.588542,-45.948518,-222.687476,-13.873446,-248.760982,-7446.554469,-16704.522222,-5923.431556
0.007000,-0.006000,-0.001000,5.000000,-236.208047,21.537861,21.646824,-51.173532,72.675752,438.301711,-1596.669821,2.921402,-14.023451,-50.571442,56.905890,-51.632707,-352.049396,-13273.888307,-18164.053842,13042.552678
0.007000,-0.006000,-0.001000,1.000000,-382.146288,1.229491,19.857710,-40.576451,24706.064120,-10454.209965,-4339.051587,-0.435391,-1.355444,-29.461899,947.408012,-3320.516859,-324.446629,30.659731,-57.451872,-389.425024
0.007000,-0.006000,-0.001000,2.000000,-276.610150,10.192488,23.527400,-53.790197,799.104714,364.817735,-1367.872435,16.459317,-10.036876,-58.482917,-108.236788,65.208720,-283.895873,2035.714432,-1044.524909,-3224.468691
0.007000,-0.006000,-0.001000,3.000000,-247.683560,24.984312,26.329636,-66.153945,30.622528,450.943670,-725.967630,14.473445,-13.751163,-64.602991,7.093665,119.157081,-257.997100,6372.869070,-2237.902483,1166.751460
0.007000,-0.006000,-0.001000,4.000000,-284.586638,18.301103,26.996677,-80.416849,697.196003,510.349523,-328.666324,2.816982,-8.588542,-45.948518,-222.687476,-13.873446,-248.760982,-7446.554469,-16704.522222,-5923.431556
0.007000,-0.006000,-0.001000,5.000000,-236.208047,21.537861,21.646824,-51.173532,72.675752,438.301711,-1596.669821,2.921402,-14.023451,-50.571442,56.905890,-51.632707,-352.049396,-13273.888307,-18164.053842,13042.552678
0.007000,-0.006000,-0.000000,1.000000,-381.544756,3.343279,21.157064,-45.533233,3373.638670,-2521.619494,-1285.198453,-0.614185,3.046962,-30.203282,-75.122181,615.294907,260.810675,37.553867,-75.371214,-409.891768
0.007000,-0.006000,-0.000000,2.000000,-276.862538,18.134028,34.943709,-84.968642,-237.437182,-123.765195,-166.510709,3.182329,-6.630621,-47.444510,500.632805,-734.704229,-114.348115,9217.444937,-31292.138816,111.399655
0.007000,-0.006000,-0.000000,3.000000,-247.562392,30.922060,36.511910,-93.108080,-30.472772,-168.746708,-357.436694,12.494979,-6.546883,-61.050445,-55.869109,73.206480,-279.687456,-7829.266189,-18928.161590,-30365.274505
0.007000,-0.006000,-0.000000,4.000000,-285.190121,17.312457,38.550248,-90.193872,514.939200,-137.493170,-31.221003,0.896786,6.477090,-49.427651,1662.595527,-504.808088,513.600803,1303.660068,-366.730149,-1260.860827
0.007000,-0.006000,-0.000000,5.000000,-235.992890,13.459432,19.904589,-58.623532,52.906921,458.368241,-1043.347247,-3.922735,-8.100615,-45.887468,6902.448836,-18477.418408,-6602.005735,-7403.378488,-10571.826651,5024.025422
0.007000,-0.006000,0.000000,1.000000,-381.544756,3.343279,21.157064,-45.533233,3373.638670,-2521.619494,-1285.198453,-0.614185,3.046962,-30.203282,-75.122181,615.294907,260.810675,37.553867,-75.371214,-409.891768
0.007000,-0.006000,0.000000,2.000000,-276.862538,18.134028,34.943709,-84.968642,-237.437182,-123.765195,-166.510709,3.182329,-6.630621,-47.444510,500.632805,-734.704229,-114.348115,9217.444937,-31292.138816,111.399655
0.007000,-0.006000,0.000000,3.000000,-247.562392,30.922060,36.511910,-93.108080,-30.472772,-168.746708,-357.436694,12.494979,-6.546883,-61.050445,-55.869109,73.206480,-279.687456,-7829.266189,-18928.161590,-30365.274505
0.007000,-0.006000,0.000000,4.000000,-285.190121,17.312457,38.550248,-90.193872,514.939200,-137.493170,-31.221003,0.896786,6.477090,-49.427651,1662.595527,-504.808088,513.600803,1303.660068,-366.730149,-1260.860827
0.007000,-0.006000,0.000000,5.000000,-235.992890,13.459432,19.904589,-58.623532,52.906921,458.368241,-1043.347247,-3.922735,-8.100615,-45.887468,6902.448836,-18477.418408,-6602.005735,-7403.378488,-10571.826651,5024.025422
0.007000,-0.006000,0.001000,1.000000,-381.162756,0.159590,15.209540,-42.965666,200.899307,496.460719,-3756.620993,-2.461228,-2.364879,-19.775717,-138.524364,-605.338116,-1684.503489,-34.785884,18.352425,-287.892436
0.007000,-0.006000,0.001000,2.000000,-276.691248,25.451135,35.202567,-89.869421,-94.613624,-40.958252,-207.650197,-2.353368,1.195712,-49.798330,270.293439,-393.536541,-1342.288888,2813.850524,-575.640639,-2421.510843
0.007000,-0.006000,0.001000,3.000000,-247.735237,32.538762,44.624314,-137.803095,-82.893780,-44.271586,-237.820738,-3.486346,8.459610,-80.928696,888.062747,-2257.626330,-1042.136373,1276.299165,-134.970621,-1809.916158
0.007000,-0.006000,0.001000,4.000000,-284.817466,18.658371,32.524697,-87.931327,-106.892528,-125.812826,-260.922381,0.210844,3.370393,-41.567943,-1456.402788,-144.150765,-1633.539408,4.001385,-393.010364,-2133.695302
0.007000,-0.006000,0.001000,5.000000,-236.401429,22.473659,32.725387,-84.757655,-55.384254,-199.559335,-475.494932,1.189764,1.236365,-44.262598,10910.794572,9449.784377,-6148.570999,1741.600106,724.872181,-2901.889601
0.007000,-0.006000,0.001000,1.000000,-381.162756,0.159590,15.209540,-42.965666,200.899307,496.460719,-3756.620993,-2.461228,-2.364879,-19.775717,-138.524364,-605.338116,-1684.503489,-34.785884,18.352425,-287.892436
0.007000,-0.006000,0.001000,2.000000,-276.691248,25.451135,35.202567,-89.869421,-94.613624,-40.958252,-207.650197,-2.353368,1.195712,-49.798330,270.293439,-393.536541,-1342.288888,2813.850524,-575.640639,-2421.510843
0.007000,-0.006000,0.001000,3.000000,-247.735237,32.538762,44.624314,-137.803095,-82.893780,-44.271586,-237.820738,-3.486346,8.459610,-80.928696,888.062747,-2257.626330,-1042.136373,1276.299165,-134.970621,-1809.916158
0.007000,-0.006000,0.001000,4.000000,-284.817466,18.658371,32.524697,-87.931327,-106.892528,-125.812826,-260.922381,0.210844,3.370393,-41.567943,-1456.402788,-144.150765,-1633.539408,4.001385,-393.010364,-2133.695302
0.007000,-0.006000,0.001000,5.000000,-236.401429,22.473659,32.725387,-84.757655,-55.384254,-199.559335,-475.494932,1.189764,1.236365,-44.262598,10910.794572,9449.784377,-6148.570999,1741.600106,724.872181,-2901.889601
0.007000,-0.006000,0.002000,1.000000,-375.177907,-2.993702,11.557673,-43.100161,-45.776110,-181.821836,-375.545959,-10.024312,-0.793909,-16.828870,2.446340,0.880126,-366.273998,-27.228359,41.159085,-267.206648
0.007000,-0.006000,0.002000,2.000000,-276.137571,26.914601,29.779909,-80.267310,-84.982547,-31.813248,-219.610596,-12.944585,1.073029,-46.002531,737.158291,-1461.948546,-1308.420942,880.693099,123.086174,-1991.122571
0.007000,-0.006000,0.002000,3.000000,-247.150710,40.799086,29.207211,-223.252809,-106.087464,13.746409,-167.564211,-7.798374,16.772952,-78.481051,446.943295,49.325138,-245.372412,150.223146,-539.378719,-1780.173943
0.007000,-0.006000,0.002000,4.000000,-285.049432,25.068416,26.734609,-72.965562,-15.498426,-66.890739,-341.727340,-1.222202,-0.129420,-34.681760,3063.097234,2784.478117,723.778267,-495.594355,-535.784803,-343.946159
0.007000,-0.006000,0.002000,5.000000,-235.833236,24.398864,28.854700,-74.546451,-37.450643,-107.457702,-343.509454,-1.940712,0.285476,-28.886572,-1422.683886,-1339.073660,-470.376053,-792.574897,-201.207472,-1532.545587
0.007000,-0.006000,0.002000,1.000000,-375.177907,-2.993702,11.557673,-43.100161,-45.776110,-181.821836,-375.545959,-10.024312,-0.793909,-16.828870,2.446340,0.880126,-366.273998,-27.228359,41.159085,-267.206648
0.007000,-0.006000,0.002000,2.000000,-276.137571,26.914601,29.779909,-80.267310,-84.982547,-31.813248,-219.610596,-12.944585,1.073029,-46.002531,737.158291,-1461.948546,-1308.420942,880.693099,123.086174,-1991.122571
0.007000,-0.006000,0.002000,3.000000,-247.150710,40.799086,29.207211,-223.252809,-106.087464,13.746409,-167.564211,-7.798374,16.772952,-78.481051,446.943295,49.325138,-245.372412,150.223146,-539.378719,-1780.173943
0.007000,-0.006000,0.002000,4.000000,-285.049432,25.068416,26.734609,-72.965562,-15.498426,-66.890739,-341.727340,-1.222202,-0.129420,-34.681760,3063.097234,2784.478117,723.778267,-495.594355,-535.784803,-343.946159
0.007000,-0.006000,0.002000,5.000000,-235.833236,24.398864,28.854700,-74.546451,-37.450643,-107.457702,-343.509454,-1.940712,0.285476,-28.886572,-1422.683886,-1339.073660,-470.376053,-792.574897,-201.207472,-1532.545587
0.007000,-0.006000,0.003000,1.000000,-374.911552,-4.128329,7.893801,-40.654726,-61.490788,-60.122035,-391.393150,-1.017299,-1.655131,-9.646161,-23.889636,-3.206988,-156.681797,-30.525639,26.581644,-233.303420
0.007000,-0.006000,0.003000,2.000000,-280.232228,17.657922,30.175693,-101.471909,-79.405708,-1.600420,-225.304773,-15.381646,5.318411,-34.858465,144.172838,-107.377423,-664.013223,85.244476,-373.661626,-903.610775
0.007000,-0.006000,0.003000,3.000000,-256.492473,29.777322,36.095193,-148.095712,-92.528508,17.664673,-188.565959,-4.199875,7.377325,-41.576531,-735.438758,-1107.673688,-1857.081837,234.243580,-3439.658522,-3963.735253
0.007000,-0.006000,0.003000,4.000000,-284.976035,9.268899,24.021333,-88.267046,-70.133847,19.005155,-237.031397,-15.564474,4.701681,-29.009593,168.772141,-164.973846,-765.923856,30.481312,-147.017196,-522.140779
0.007000,-0.006000,0.003000,5.000000,-235.501134,18.439516,26.457336,-87.867025,-63.731752,-10.721312,-236.903299,-3.299033,3.506844,-23.669508,-215.667940,-472.724653,-60.733612,-165.408675,-327.902624,-625.638975
